workType,filename,parent,extent,collectionCallNumber,series,title,creator,description,dateCreatedDisplay,dateCreated,subjectPlace,subjectTopic,subjectName,physicalFormat,physicalDescription,relatedResource,staffNote,donorProvenance,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,resourceType,masterFilename
work,ms0312_pho_0016.tif,row:2,,,Photographs,Albert Ayler,info:lc/authorities/names/n92118913,,1967-02-04,1967-02-04,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n91121096; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Neg #22A from ms0312_neg_0002.,,,,,,,,ms0312_pho_0016,http://purl.org/dc/dcmitype/Image,ms0312_pho_0016.tif
work,ms0312_pho_0017.tif,row:2,,,Photographs,Albert Ayler,info:lc/authorities/names/n92118913,,1967-02-04,1967-02-04,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n91121096; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Neg #24 from ms0312_neg_0002.,,,,,,,,ms0312_pho_0017,http://purl.org/dc/dcmitype/Image,ms0312_pho_0017.tif
work,ms0312_pho_0019.tif,row:2,,,Photographs,Albert Ayler,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n91121096; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Neg #1 from ms0312_neg_0001. Published in Black Nationalism and the Revolution in Music (New York: Pathfinder Press, 1970. p. 124)",,,,,,,,ms0312_pho_0019,http://purl.org/dc/dcmitype/Image,ms0312_pho_0019.tif
work,ms0312_pho_0020.tif,row:2,,,Photographs,Albert Ayler,info:lc/authorities/names/n92118913,,1967-02-04,1967-02-04,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n91121096; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300046300,5 x 7 in,,"Neg #23 from ms0312_neg_0001. Published in Black Nationalism and the Revolution in Music (New York: Pathfinder Press, 1970. p. 172)",,,,,,,,ms0312_pho_0020,http://purl.org/dc/dcmitype/Image,ms0312_pho_0020.tif
work,ms0312_pho_0021.tif,row:2,,,Photographs,Albert Ayler,info:lc/authorities/names/n92118913,,1967-02-04,1967-02-04,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n91121096; info:lc/authorities/names/n84745812,http://vocab.getty.edu/aat/300046300,9 x 6 in,,"Neg #24 from ms0312_neg_0001. Print is mounted. Published in John Coltrane and the Jazz Revolution of the 1960s (New York: Pathfinder Press, 1998)",,,,,,,,ms0312_pho_0021,http://purl.org/dc/dcmitype/Image,ms0312_pho_0021.tif
work,ms0312_pho_0018.tif,row:2,,,Photographs,Donald Ayler (trumpet) and Albert Ayler (saxophone),info:lc/authorities/names/n92118913,,1967-02-04,1967-02-04,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n91121096; info:lc/authorities/names/n79017432,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Neg #19A from ms0312_neg_0002. Published in Black Nationalism and the Revolution in Music (New York: Pathfinder Press, 1970. p. 98)",,,,,,,,ms0312_pho_0018,http://purl.org/dc/dcmitype/Image,ms0312_pho_0018.tif
work,ms0312_pho_0022.tif,row:2,,,Photographs,Beaver Harris,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85039781,info:lc/authorities/names/n84104203,http://vocab.getty.edu/aat/300046300,9 x 6 in,,Neg #4 from ms0312_neg_0001. Print is mounted.,,,,,,,,ms0312_pho_0022,http://purl.org/dc/dcmitype/Image,ms0312_pho_0022.tif
work,ms0312_pho_0023.tif,row:2,,,Photographs,Donald Ayler,info:lc/authorities/names/n92118913,,1967-02-04,1967-02-04,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85138176,info:lc/authorities/names/n79017432,http://vocab.getty.edu/aat/300046300,9 1/2 x 7 1/2 in,,Neg #32A from ms0312_neg_0001. Print is mounted.,,,,,,,,ms0312_pho_0023,http://purl.org/dc/dcmitype/Image,ms0312_pho_0023.tif
work,ms0312_pho_0024.tif,row:2,,,Photographs,Donald Ayler (trumpet) and Albert Ayler (saxophone),info:lc/authorities/names/n92118913,,1967-02-04,1967-02-04,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n91121096; info:lc/authorities/names/n79017432,http://vocab.getty.edu/aat/300046300,7 1/2 x 9 1/2 in,,Neg #19A from ms0312_neg_0002. Print is mounted.,,,,,,,,ms0312_pho_0024,http://purl.org/dc/dcmitype/Image,ms0312_pho_0024.tif
work,ms0312_pho_0025.tif,row:2,,,Photographs,Donald Ayler,info:lc/authorities/names/n92118913,,1967-02-04,1967-02-04,http://www.geonames.org/11935666/agora-theatre-%26-ballroom.html; http://www.geonames.org/5150529,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85138176,info:lc/authorities/names/n79017432,http://vocab.getty.edu/aat/300046300,7 1/2 x 9 1/2 in,,Neg #18A from ms0312_neg_0002. Print is mounted.,,,,,,,,ms0312_pho_0025,http://purl.org/dc/dcmitype/Image,ms0312_pho_0025.tif
work,ms0312_pho_0027.tif,row:2,,,Photographs,Michael Bloomfield,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n81140139,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #2 from ms0312_neg_0001.,,,,,,,,ms0312_pho_0027,http://purl.org/dc/dcmitype/Image,ms0312_pho_0027.tif
work,ms0312_pho_0029.tif,row:2,,,Photographs,Michael Bloomfield,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n81140139,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #3 from ms0312_neg_0001.,,,,,,,,ms0312_pho_0029,http://purl.org/dc/dcmitype/Image,ms0312_pho_0029.tif
work,ms0312_pho_0030.tif,row:2,,,Photographs,Michael Bloomfield,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n81140139,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #3 from ms0312_neg_0001.,,,,,,,,ms0312_pho_0030,http://purl.org/dc/dcmitype/Image,ms0312_pho_0030.tif
work,ms0312_pho_0031.tif,row:2,,,Photographs,Michael Bloomfield,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n81140139,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #4 from ms0312_neg_0001.,,,,,,,,ms0312_pho_0031,http://purl.org/dc/dcmitype/Image,ms0312_pho_0031.tif
work,ms0312_pho_0032.tif,row:2,,,Photographs,Michael Bloomfield,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n81140139,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #4 from ms0312_neg_0001.,,,,,,,,ms0312_pho_0032,http://purl.org/dc/dcmitype/Image,ms0312_pho_0032.tif
work,ms0312_pho_0033.tif,row:2,,,Photographs,Michael Bloomfield,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n81140139,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #5 from ms0312_neg_0001.,,,,,,,,ms0312_pho_0033,http://purl.org/dc/dcmitype/Image,ms0312_pho_0033.tif
work,ms0312_pho_0034.tif,row:2,,,Photographs,Michael Bloomfield,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n81140139,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #5 from ms0312_neg_0001.,,,,,,,,ms0312_pho_0034,http://purl.org/dc/dcmitype/Image,ms0312_pho_0034.tif
