workType,filename,parent,extent,series,title,titleAlternative,description,dateCreated,datePublished,creator,physicalDescription,physicalFormat,subjectPlace,subjectName,resourceType,collectionCallNumber,publisher,publisherHomepage,donorProvenance,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,masterFilename,boxFolder
work,,id:fx719m62f,10 images,Berryessa Valley,Horses,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-14_10.tif,row:779,,,"Horses, Berryessa Valley ",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_10,ms0020_neg_bv_56-14_10.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_11.tif,row:779,,,"Horses with barn in the back-ground, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_11,ms0020_neg_bv_56-14_11.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_12.tif,row:779,,,Horses: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_12,ms0020_neg_bv_56-14_12.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_13.tif,row:779,,,"Horses, (close-up) Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_13,ms0020_neg_bv_56-14_13.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_14.tif,row:779,,,Horses: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_14,ms0020_neg_bv_56-14_14.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_15.tif,row:779,,,Horses: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_15,ms0020_neg_bv_56-14_15.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_16.tif,row:779,,,Horses: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_16,ms0020_neg_bv_56-14_16.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_17.tif,row:779,,,Horses: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_17,ms0020_neg_bv_56-14_17.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_18.tif,row:779,,,Horses: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_18,ms0020_neg_bv_56-14_18.tif,"Box 512, Folder 56-14"
work,ms0020_neg_bv_56-14_19.tif,row:779,,,Horses: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-14_19,ms0020_neg_bv_56-14_19.tif,"Box 512, Folder 56-14"
work,,id:fx719m62f,33 images,Berryessa Valley,Man and barn,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-26_01.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_01,ms0020_neg_bv_56-26_01.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_02.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_02,ms0020_neg_bv_56-26_02.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_03.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_03,ms0020_neg_bv_56-26_03.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_04.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_04,ms0020_neg_bv_56-26_04.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_05.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_05,ms0020_neg_bv_56-26_05.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_06.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_06,ms0020_neg_bv_56-26_06.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_07.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_07,ms0020_neg_bv_56-26_07.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_08.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_08,ms0020_neg_bv_56-26_08.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_09.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_09,ms0020_neg_bv_56-26_09.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_10.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_10,ms0020_neg_bv_56-26_10.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_11.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_11,ms0020_neg_bv_56-26_11.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_12.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_12,ms0020_neg_bv_56-26_12.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_13.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_13,ms0020_neg_bv_56-26_13.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_14.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_14,ms0020_neg_bv_56-26_14.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_15.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_15,ms0020_neg_bv_56-26_15.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_16.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_16,ms0020_neg_bv_56-26_16.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_17.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_17,ms0020_neg_bv_56-26_17.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_18.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_18,ms0020_neg_bv_56-26_18.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_19.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_19,ms0020_neg_bv_56-26_19.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_20.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_20,ms0020_neg_bv_56-26_20.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_21.tif,row:790,,,"Old man and barn, Berryessa Valley",,,1956,1956,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_21,ms0020_neg_bv_56-26_21.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_22.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_22,ms0020_neg_bv_56-26_22.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_23.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_23,ms0020_neg_bv_56-26_23.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_24.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_24,ms0020_neg_bv_56-26_24.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_25.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_25,ms0020_neg_bv_56-26_25.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_26.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_26,ms0020_neg_bv_56-26_26.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_27.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_27,ms0020_neg_bv_56-26_27.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_28.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_28,ms0020_neg_bv_56-26_28.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_29.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_29,ms0020_neg_bv_56-26_29.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_30.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_30,ms0020_neg_bv_56-26_30.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_31.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_31,ms0020_neg_bv_56-26_31.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_32.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_32,ms0020_neg_bv_56-26_32.tif,"Box 512, Folder 56-26"
work,ms0020_neg_bv_56-26_33.tif,row:790,,,Man and barn: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-26_33,ms0020_neg_bv_56-26_33.tif,"Box 512, Folder 56-26"
work,,id:fx719m62f,9 images,Berryessa Valley,McKenzie family,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-23_16.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_16,ms0020_neg_bv_56-23_16.tif,"Box 512, Folder 56-23"
work,ms0020_neg_bv_56-23_17.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_17,ms0020_neg_bv_56-23_17.tif,"Box 512, Folder 56-23"
work,ms0020_neg_bv_56-23_20.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_20,ms0020_neg_bv_56-23_20.tif,"Box 512, Folder 56-23"
work,ms0020_neg_bv_56-23_21.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_21,ms0020_neg_bv_56-23_21.tif,"Box 512, Folder 56-23"
work,ms0020_neg_bv_56-23_22.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_22,ms0020_neg_bv_56-23_22.tif,"Box 512, Folder 56-23"
work,ms0020_neg_bv_56-23_23.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_23,ms0020_neg_bv_56-23_23.tif,"Box 512, Folder 56-23"
work,ms0020_neg_bv_56-23_24.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_24,ms0020_neg_bv_56-23_24.tif,"Box 512, Folder 56-23"
work,ms0020_neg_bv_56-23_25.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_25,ms0020_neg_bv_56-23_25.tif,"Box 512, Folder 56-23"
work,ms0020_neg_bv_56-23_26.tif,row:824,,,McKenzie family: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_26,ms0020_neg_bv_56-23_26.tif,"Box 512, Folder 56-23"
work,,id:fx719m62f,1 image,Berryessa Valley,McKenzie home,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-23_19.tif,row:834,,,McKenzie home: Untitled,,Unprinted/unpublished,1956,,https://id.loc.gov/authorities/names/n79100159,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_19,ms0020_neg_bv_56-23_19.tif,"Box 512, Folder 56-23"
work,,id:fx719m62f,1 image,Berryessa Valley,McKenzie senior,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-23_18.tif,row:836,,,McKenzie senior: Untitled,,Unprinted/unpublished,1956,,https://id.loc.gov/authorities/names/n79100159,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5364444/lake-berryessa.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-23_18,ms0020_neg_bv_56-23_18.tif,"Box 512, Folder 56-23"
work,,id:fx719m62f,179 images,Berryessa Valley,McKenzie Store,,,1956,,https://id.loc.gov/authorities/names/n79100159,,,,,,,,,,,,,,,,
work,ms0020_neg_bv_56-55_01.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_01,ms0020_neg_bv_56-55_01.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_02.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_02,ms0020_neg_bv_56-55_02.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_03.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_03,ms0020_neg_bv_56-55_03.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_04.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_04,ms0020_neg_bv_56-55_04.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_05.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_05,ms0020_neg_bv_56-55_05.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_06.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_06,ms0020_neg_bv_56-55_06.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_07.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_07,ms0020_neg_bv_56-55_07.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_08.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_08,ms0020_neg_bv_56-55_08.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_09.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_09,ms0020_neg_bv_56-55_09.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_10.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_10,ms0020_neg_bv_56-55_10.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_11.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_11,ms0020_neg_bv_56-55_11.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_12.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_12,ms0020_neg_bv_56-55_12.tif,"Box 512, Folder 56-55"
work,ms0020_neg_bv_56-55_13.tif,row:838,,,McKenzie Store: Untitled,,Unprinted/unpublished,1956,,,35 mm,http://vocab.getty.edu/aat/300128343,https://www.geonames.org/5374510/monticello-historical.html,,http://purl.org/dc/dcmitype/Image,,,,,,,,,ms0020_neg_bv_56-55_13,ms0020_neg_bv_56-55_13.tif,"Box 512, Folder 56-55"
